"Order Date","Product Name","Category","Region","Price","Quantity","Sales","Profit"
"2023-12-18","Laptop","Electronics","North","2635","2","1346","196.5"
"2023-08-19","Camera","Electronics","South","2636","7","7301","1311.65"
"2023-04-20","Keyboard","Accessories","South","2637","2","2016","198.26"
"2022-06-30","Laptop","Electronics","North","2638","6","1266","220.5"
"2023-04-11","Mouse","Accessories","West","2639","2","140","35.18"
"2024-07-22","Camera","Electronics","East","2640","8","6520","1073.62"
"2022-02-19","Keyboard","Accessories","East","2641","1","582","29.91"
"2024-03-10","Printer","Office","West","2642","1","245","14.5"
"2024-04-27","Mouse","Accessories","South","2643","1","504","143.12"
"2022-10-06","Monitor","Accessories","South","2644","6","6834","1211.75"
"2022-10-01","Headphones","Accessories","West","2645","8","5712","1191.02"
"2023-05-09","Laptop","Electronics","South","2646","5","4485","347.99"
"2024-06-02","Headphones","Accessories","West","2647","8","2304","291.46"
"2024-06-23","Mouse","Accessories","North","2648","6","6576","815.56"
"2022-11-16","Keyboard","Accessories","South","2649","9","10629","2843.54"
"2022-03-12","Camera","Electronics","East","2650","1","706","153.59"
"2022-04-16","Headphones","Accessories","South","2651","1","977","103.82"
"2023-04-16","Smartwatch","Electronics","South","2652","4","776","73.16"
"2022-10-12","Tablet","Electronics","West","2653","4","3932","309.43"
"2022-10-29","Keyboard","Accessories","East","2654","3","1263","368.46"
"2022-08-01","Keyboard","Accessories","East","2655","8","7064","745.24"
"2023-04-20","Keyboard","Accessories","West","2656","4","4740","746.77"
"2024-03-25","Printer","Office","South","2657","7","4522","1137.23"
"2023-12-28","Tablet","Electronics","South","2658","7","2009","183.19"
"2024-04-18","Smartphone","Electronics","East","2659","2","2110","548.12"
"2024-09-26","Mouse","Accessories","West","2660","1","95","6.97"
"2023-11-19","Smartwatch","Electronics","East","2661","1","384","83.58"
"2023-04-23","Tablet","Electronics","North","2662","3","3471","200.08"
"2023-06-20","Tablet","Electronics","West","2663","4","2048","507.01"
"2022-08-05","Monitor","Accessories","South","2664","8","9296","2581.06"
"2022-05-28","Laptop","Electronics","West","2665","8","5272","1188.16"
"2024-01-18","Headphones","Accessories","East","2666","1","619","127.58"
"2023-04-27","Laptop","Electronics","North","2667","1","448","53.2"
"2022-06-10","Keyboard","Accessories","North","2668","9","5004","1313.13"
"2023-12-05","Keyboard","Accessories","North","2669","4","4716","704.99"
"2022-05-11","Printer","Office","West","2670","9","7506","827.17"
"2024-01-11","Keyboard","Accessories","North","2671","7","4095","883.56"
"2024-07-31","Smartwatch","Electronics","North","2672","7","4459","1037.27"
"2022-10-31","Tablet","Electronics","South","2673","5","620","62.49"
"2022-08-17","Smartwatch","Electronics","West","2674","2","2362","185.89"
"2022-03-28","Printer","Office","North","2675","2","606","154.99"
"2024-07-26","Camera","Electronics","East","2676","4","1084","134.42"
"2022-02-04","Laptop","Electronics","North","2677","8","2880","315.87"
"2023-04-20","Laptop","Electronics","West","2678","8","4544","727.05"
"2024-09-08","Mouse","Accessories","West","2679","4","556","85.63"
"2023-11-30","Laptop","Electronics","North","2680","5","505","71.97"
"2023-03-03","Tablet","Electronics","West","2681","5","2595","774.2"
"2023-01-24","Headphones","Accessories","South","2682","5","2820","737.68"
"2023-10-29","Keyboard","Accessories","East","2683","2","1018","297.21"
"2023-03-04","Laptop","Electronics","East","2684","4","944","176.56"
"2023-08-30","Tablet","Electronics","East","2685","1","610","44.99"
"2024-05-25","Camera","Electronics","South","2686","4","912","81.65"
"2023-04-02","Monitor","Accessories","West","2687","9","10413","1738.63"
"2023-07-27","Printer","Office","West","2688","8","2176","398.29"
"2022-01-04","Printer","Office","East","2689","6","6108","1488.4"
"2024-02-14","Mouse","Accessories","West","2690","2","1148","173.89"
"2024-05-01","Monitor","Accessories","East","2691","8","8824","597.1"
"2022-06-17","Headphones","Accessories","North","2692","5","2240","159.58"
"2022-02-17","Camera","Electronics","North","2693","2","1312","386.79"
"2023-02-02","Laptop","Electronics","South","2694","9","10620","2946.93"
"2024-09-30","Tablet","Electronics","East","2695","2","2178","574.4"
"2024-05-12","Monitor","Accessories","East","2696","3","1671","94.52"
"2024-07-28","Monitor","Accessories","East","2697","3","2025","355.59"
"2024-11-01","Mouse","Accessories","East","2698","6","2886","355.32"
"2024-07-27","Printer","Office","East","2699","2","1868","307.32"
"2023-01-08","Headphones","Accessories","East","2700","4","3280","826.94"
"2022-05-18","Tablet","Electronics","West","2701","2","1768","375.86"
"2022-12-19","Camera","Electronics","West","2702","7","6937","1753.02"
"2024-09-21","Smartwatch","Electronics","North","2703","6","3012","307.47"
"2024-09-19","Headphones","Accessories","South","2704","3","777","147.93"
"2024-02-16","Smartphone","Electronics","East","2705","6","4056","452.14"
"2024-11-29","Printer","Office","South","2706","4","3212","514.92"
"2024-08-03","Smartwatch","Electronics","West","2707","1","952","179.4"
"2022-05-29","Smartphone","Electronics","North","2708","3","1674","106.24"
"2024-02-13","Smartwatch","Electronics","East","2709","5","4315","1019.91"
"2023-12-15","Mouse","Accessories","North","2710","7","1722","162.39"
"2022-09-14","Keyboard","Accessories","South","2711","5","2895","334.35"
"2023-07-28","Tablet","Electronics","North","2712","2","1280","335.22"
"2022-04-10","Headphones","Accessories","East","2713","5","4295","414.42"
"2022-08-07","Printer","Office","South","2714","6","4434","306.63"
"2022-07-09","Keyboard","Accessories","North","2715","6","3816","623.78"
"2024-04-09","Headphones","Accessories","East","2716","7","6335","1137.08"
"2024-11-11","Mouse","Accessories","West","2717","3","315","78.41"
"2024-11-27","Camera","Electronics","East","2718","2","626","168.82"
"2024-05-23","Smartwatch","Electronics","South","2719","1","1140","85.75"
"2022-11-16","Smartphone","Electronics","North","2720","5","590","52.55"
"2022-04-21","Tablet","Electronics","East","2721","1","631","99.31"
"2024-09-04","Monitor","Accessories","South","2722","8","1944","134.94"
"2024-03-24","Smartphone","Electronics","North","2723","6","5100","1461.79"
"2024-09-24","Keyboard","Accessories","South","2724","6","1092","176.52"
"2023-08-12","Monitor","Accessories","West","2725","7","4662","1007.43"
"2023-01-18","Headphones","Accessories","West","2726","7","4312","1088.34"
"2022-10-20","Mouse","Accessories","North","2727","6","4056","815.1"
"2023-11-23","Headphones","Accessories","North","2728","3","534","120.53"
"2023-05-31","Printer","Office","South","2729","5","3475","991.47"
"2023-07-11","Tablet","Electronics","South","2730","5","4880","829.03"
"2024-10-25","Tablet","Electronics","West","2731","8","8336","782.8"
"2023-05-08","Mouse","Accessories","North","2732","8","9232","490.66"
"2022-01-07","Smartphone","Electronics","South","2733","3","2031","466.25"
"2022-01-10","Smartwatch","Electronics","North","2734","3","2412","640.35"
"2023-12-03","Smartphone","Electronics","East","2735","1","1039","137.24"
"2023-01-03","Camera","Electronics","West","2736","6","696","100.78"
"2024-06-26","Laptop","Electronics","North","2737","8","6160","1617.32"
"2022-12-15","Camera","Electronics","East","2738","3","447","58.4"
"2023-04-29","Keyboard","Accessories","West","2739","6","6102","364.82"
"2024-04-03","Camera","Electronics","South","2740","9","5085","1372.83"
"2024-08-16","Laptop","Electronics","North","2741","7","3038","158.82"
"2024-03-11","Headphones","Accessories","West","2742","1","882","215.24"
"2023-03-15","Monitor","Accessories","West","2743","6","2490","720.06"
"2024-08-05","Camera","Electronics","North","2744","1","635","101.09"
"2024-07-05","Laptop","Electronics","East","2745","1","1083","152.5"
"2023-08-10","Keyboard","Accessories","West","2746","6","720","144.26"
"2022-09-17","Printer","Office","West","2747","3","3111","382.52"
"2022-04-09","Smartwatch","Electronics","North","2748","6","1242","87.37"
"2023-08-02","Smartwatch","Electronics","West","2749","5","5845","978.75"
"2023-03-29","Smartwatch","Electronics","West","2750","1","835","131.7"
"2022-05-16","Monitor","Accessories","South","2751","2","2314","305.42"
"2023-02-04","Smartwatch","Electronics","East","2752","7","6041","776.09"
"2022-03-23","Mouse","Accessories","North","2753","3","369","19.22"
"2022-08-12","Tablet","Electronics","West","2754","5","1635","321.84"
"2022-04-07","Keyboard","Accessories","West","2755","3","2067","465.39"
"2022-03-04","Smartphone","Electronics","West","2756","6","7128","544.54"
"2024-04-24","Printer","Office","North","2757","2","944","94.4"
"2022-06-10","Tablet","Electronics","East","2758","5","5160","698.15"
"2022-06-18","Smartphone","Electronics","West","2759","8","8032","1987.82"
"2024-12-16","Camera","Electronics","South","2760","2","376","99.16"
"2024-06-22","Smartphone","Electronics","South","2761","7","4144","426.39"
"2024-11-04","Camera","Electronics","South","2762","4","2228","293.25"
"2022-11-15","Tablet","Electronics","West","2763","1","1178","182.76"
"2024-04-27","Mouse","Accessories","North","2764","5","2505","303.61"
"2024-02-28","Smartwatch","Electronics","West","2765","4","1872","418.05"
"2023-12-29","Printer","Office","West","2766","2","340","59.56"
"2023-03-08","Laptop","Electronics","West","2767","1","589","158.85"
"2023-12-12","Laptop","Electronics","West","2768","3","2598","560.82"
"2022-02-17","Tablet","Electronics","North","2769","1","502","92.31"
"2024-01-24","Laptop","Electronics","South","2770","3","3576","546.44"
"2023-02-07","Keyboard","Accessories","East","2771","3","2412","468.27"
"2024-07-31","Printer","Office","West","2772","5","1145","244.72"
"2022-02-03","Keyboard","Accessories","West","2773","2","2116","159.3"
"2024-12-16","Laptop","Electronics","North","2774","1","707","100.16"
"2022-11-11","Mouse","Accessories","South","2775","9","657","109.39"
"2024-10-14","Laptop","Electronics","South","2776","5","5345","1060.46"
"2024-01-27","Tablet","Electronics","South","2777","8","4032","251.05"
"2022-08-30","Camera","Electronics","South","2778","4","3840","552.57"
"2023-01-23","Monitor","Accessories","East","2779","5","575","47.35"
"2023-01-02","Laptop","Electronics","West","2780","9","9315","1808.68"
"2024-11-25","Mouse","Accessories","East","2781","7","3423","435.06"
"2023-11-07","Monitor","Accessories","South","2782","6","3942","748.74"
"2024-07-15","Laptop","Electronics","South","2783","2","574","70.16"
"2024-06-04","Headphones","Accessories","North","2784","6","3024","336.28"
"2022-03-02","Headphones","Accessories","North","2785","7","952","215.51"
"2023-11-25","Smartphone","Electronics","West","2786","9","9090","937.69"
"2022-05-10","Tablet","Electronics","West","2787","2","1166","170.11"
"2024-01-09","Keyboard","Accessories","South","2788","3","2925","433.95"
"2023-12-25","Camera","Electronics","South","2789","5","3455","867.55"
"2022-12-06","Smartphone","Electronics","North","2790","2","1614","331.3"
"2024-08-07","Mouse","Accessories","West","2791","7","1771","171.26"
"2023-01-06","Printer","Office","South","2792","6","5658","1504.97"
"2024-09-25","Mouse","Accessories","East","2793","9","8460","1515.06"
"2023-11-26","Printer","Office","West","2794","5","1925","570.93"
"2024-02-02","Laptop","Electronics","North","2795","6","2196","572.17"
"2024-07-05","Keyboard","Accessories","East","2796","2","1696","500.56"
"2023-11-16","Printer","Office","South","2797","9","6813","1966.66"
"2024-10-19","Keyboard","Accessories","North","2798","5","3670","790.67"
"2024-10-10","Keyboard","Accessories","South","2799","4","2936","204.55"
"2024-01-29","Monitor","Accessories","West","2800","5","5165","283.6"
"2024-09-06","Camera","Electronics","East","2801","5","5940","467.31"
"2023-06-07","Smartwatch","Electronics","East","2802","6","2664","520.3"
"2024-04-12","Headphones","Accessories","East","2803","2","1198","134.39"
"2024-08-22","Headphones","Accessories","North","2804","4","1340","309.8"
"2022-10-15","Monitor","Accessories","East","2805","9","9657","1233.47"
"2022-06-28","Camera","Electronics","North","2806","8","2592","191.66"
"2023-06-10","Camera","Electronics","West","2807","4","1168","135.36"
"2023-03-23","Headphones","Accessories","South","2808","8","5920","1241.27"
"2022-02-17","Smartphone","Electronics","West","2809","2","2260","268.47"
"2023-09-19","Printer","Office","West","2810","8","7016","1490.07"
"2024-03-29","Headphones","Accessories","North","2811","6","546","79.94"
"2024-12-02","Laptop","Electronics","East","2812","1","839","228.72"
"2024-07-24","Tablet","Electronics","South","2813","8","5176","619.45"
"2023-04-02","Laptop","Electronics","West","2814","4","280","24.9"
"2024-12-28","Monitor","Accessories","North","2815","9","2097","210.59"
"2024-05-24","Mouse","Accessories","West","2816","6","4632","799.16"
"2023-02-09","Keyboard","Accessories","North","2817","4","1088","283.61"
"2023-09-17","Camera","Electronics","North","2818","2","1314","391.55"
"2023-05-07","Mouse","Accessories","North","2819","8","7960","804.11"
"2023-11-22","Printer","Office","North","2820","8","2856","350.32"
"2022-06-16","Smartwatch","Electronics","West","2821","4","1680","385.92"
"2024-11-20","Monitor","Accessories","North","2822","4","4464","1069.63"
"2023-06-08","Smartphone","Electronics","East","2823","6","2940","184.97"
"2022-06-12","Monitor","Accessories","West","2824","8","1272","344.45"
"2024-11-21","Printer","Office","East","2825","6","1728","247.86"
"2022-09-06","Monitor","Accessories","North","2826","3","3153","563.56"
"2024-03-23","Smartphone","Electronics","West","2827","4","2536","285.72"
"2022-03-16","Tablet","Electronics","South","2828","3","2508","431.53"
"2024-10-18","Tablet","Electronics","East","2829","1","123","12.36"
"2023-07-30","Smartphone","Electronics","South","2830","3","2379","148.68"
"2023-01-04","Printer","Office","West","2831","6","6924","1693.77"
"2023-05-31","Smartwatch","Electronics","West","2832","9","9054","644.36"
"2023-12-08","Camera","Electronics","South","2833","9","9936","2797.45"
"2022-12-21","Smartphone","Electronics","East","2834","1","393","41.05"
"2024-08-19","Printer","Office","East","2835","2","308","35.32"
"2024-10-26","Tablet","Electronics","South","2836","5","4900","347.25"
"2024-08-24","Laptop","Electronics","South","2837","1","927","103.95"
"2023-11-23","Keyboard","Accessories","East","2838","1","266","22.42"
"2022-11-04","Printer","Office","South","2839","5","4750","1179.56"
"2024-07-20","Smartwatch","Electronics","East","2840","8","3272","460.82"
"2022-12-10","Mouse","Accessories","East","2841","5","4350","688.77"
"2024-07-27","Keyboard","Accessories","East","2842","1","706","63.82"
"2024-05-24","Laptop","Electronics","North","2843","3","213","30.68"
